               date            open            high             low     close        MA5       MA10   prev_MA5  prev_MA10  golden_cross  dead_cross      slowk      slowd  stoch_position     prev_k     prev_d  stochastic_golden_cross  stochastic_dead_cross        MACD  signal_macd          MA20         std         upper         lower   band_width         rsi        pdi        mdi        ADX    buy   sell  position_long  position_short
1668  1683848160000  26946.98000000  26995.09000000  26946.98000000  26991.40  26945.546  26917.339  26929.674  26903.137         False       False  91.995869  87.704371              -1  87.911574  82.464350                    False                  False   -6.478670   -17.824733  26908.670000   38.244725  26985.159451  26832.180549   152.978901   94.703890  27.731588  21.473863  24.094433   True  False          False           False
1669  1683848340000  26991.41000000  27017.73000000  26982.71000000  27016.86  26963.246  26932.768  26945.546  26917.339         False       False  97.880830  92.596091              -1  91.995869  87.704371                    False                  False    0.801091   -14.099568  26916.745000   47.864508  27012.474016  26821.015984   191.458033   95.528984  30.697331  19.748760  23.923652   True  False          False           False
1670  1683848520000  27016.86000000  27030.75000000  27013.96000000  27022.49  26981.130  26949.518  26963.246  26932.768         False       False  97.844394  95.907031              -1  97.880830  92.596091                    False                  False    6.944595    -9.890735  26924.540714   55.541253  27035.623220  26813.458209   222.165011   95.727416  32.563163  18.962233  24.100288   True  False          False           False
1671  1683848700000  27022.49000000  27056.18000000  27021.80000000  27029.92  27001.532  26962.081  26981.130  26949.518         False       False  94.840677  96.855301              -1  97.844394  95.907031                    False                   True   12.271448    -5.458299  26935.145714   60.622577  27056.390869  26813.900560   242.490310   95.387916  35.905883  17.431341  24.852928  False  False          False           False
1672  1683848880000  27029.91000000  27039.83000000  27006.29000000  27010.29  27014.192  26971.933  27001.532  26962.081         False       False  88.510643  93.731905              -1  94.840677  96.855301                    False                  False   14.739136    -1.418812  26946.639286   58.321216  27063.281717  26829.996854   233.284864   80.449527  33.098479  19.684086  24.893036  False  False          False           False
1673  1683849060000  27010.29000000  27017.29000000  27000.00000000  27000.00  27015.912  26980.729  27014.192  26971.933         False       False  81.124397  88.158572              -1  88.510643  93.731905                    False                  False   15.683688     2.001688  26956.455714   54.524789  27065.505292  26847.406136   218.099156   77.321307  31.721554  20.378626  24.670060  False  False          False           False
1674  1683849240000  27000.00000000  27003.14000000  26983.82000000  26983.82  27009.304  26986.275  27015.912  26980.729         False       False  72.841942  80.825661               0  81.124397  88.158572                    False                  False   14.954278     4.592206  26965.657857   46.340201  27058.338259  26872.977455   185.360804   64.271875  30.209250  23.399690  23.815219  False  False          False           False
1675  1683849420000  26983.83000000  26984.75000000  26968.61000000  26968.62  26998.530  26989.830  27009.304  26986.275         False       False  60.104245  71.356861               0  72.841942  80.825661                    False                  False   12.999849     6.273735  26970.252857   42.844575  27055.942007  26884.563707   171.378301   38.589461  28.966835  26.313053  22.457034  False  False          False           False
1676  1683849600000  26968.61000000  27000.00000000  26964.17000000  26982.80  26989.106  26995.319  26998.530  26989.830         False        True  52.082437  61.676208               0  60.104245  71.356861                    False                  False   12.451622     7.509312  26975.326429   39.458215  27054.242859  26896.409999   157.832860   30.765756  30.183896  23.957483  21.674409  False  False          False           False
1677  1683849780000  26982.80000000  26984.94000000  26970.99000000  26976.55  26982.358  26998.275  26989.106  26995.319         False       False  45.932978  52.706553               0  52.082437  61.676208                    False                  False   11.381625     8.283775  26979.934286   35.015855  27049.965997  26909.902575   140.063422   24.237326  29.091929  23.090770  20.947686  False  False          False           False
1678  1683849960000  26976.54000000  26976.55000000  26959.87000000  26966.52  26975.662  26995.787  26982.358  26998.275         False       False  43.200930  47.072115               0  45.932978  52.706553                    False                  False    9.613489     8.549718  26982.660000   32.052187  27046.764373  26918.555627   128.208746   15.453357  27.797022  25.030372  19.825505  False  False          False           False
1679  1683850140000  26966.53000000  26966.53000000  26956.33000000  26956.73  26970.244  26989.774  26975.662  26995.787         False       False  35.572649  41.568853               0  43.200930  47.072115                    False                  False    7.337674     8.307309  26984.350000   29.779531  27043.909062  26924.790938   119.118124   17.309570  27.005421  25.305910  18.641457  False  False          False           False
1680  1683850320000  26956.72000000  26968.26000000  26947.24000000  26968.25  26970.170  26984.350  26970.244  26989.774         False       False  32.187791  36.987123               0  35.572649  41.568853                    False                  False    6.389982     7.923843  26987.231429   25.549598  27038.330625  26936.132232   102.198393   30.907998  25.400105  26.372257  17.444049  False  False          False           False
1681  1683850500000  26968.25000000  27004.27000000  26947.25000000  26950.66  26963.742  26976.424  26970.170  26984.350         False       False  21.924222  29.894887               0  32.187791  36.987123                    False                  False    4.171477     7.173370  26987.493571   25.120173  27037.733918  26937.253225   100.480693   30.392621  30.986113  22.470184  17.335948  False  False          False           False
1682  1683850680000  26950.66000000  26979.92000000  26950.66000000  26972.69  26962.970  26972.664  26963.742  26976.424         False       False  20.720831  24.944281               0  21.924222  29.894887                    False                  False    4.143172     6.567331  26986.157143   25.392581  27036.942305  26935.371981   101.570324   52.226721  28.643972  20.771735  17.235569  False  False          False           False
1683  1683850860000  26972.69000000  26993.30000000  26968.36000000  26993.29  26968.324  26971.993  26962.970  26972.664         False       False  23.000807  21.881953               0  20.720831  24.944281                     True                  False    5.717086     6.397282  26984.473571   23.940169  27032.353909  26936.593234    95.760674   55.362437  30.266315  19.424037  17.563006  False  False          False           False
1684  1683851040000  26993.29000000  26993.30000000  26951.94000000  26951.94  26967.366  26968.805  26968.324  26971.993         False       False  23.315587  22.345742               0  23.000807  21.881953                    False                  False    3.586481     5.835122  26979.434286   22.716268  27024.866821  26934.001751    90.865070   40.741855  27.123401  21.529553  17.129751  False  False          False           False
1685  1683851220000  26951.95000000  26956.51000000  26951.94000000  26956.50  26965.016  26967.593  26967.366  26968.805         False       False  18.862119  21.726171               1  23.315587  22.345742                    False                   True    2.240094     5.116116  26974.190000   18.188147  27010.566295  26937.813705    72.752590   46.068738  26.792343  21.266772  16.727444  False  False          False           False
1686  1683851400000  26956.50000000  26956.51000000  26922.54000000  26929.84  26960.852  26962.297  26965.016  26967.593         False       False   7.339956  16.505887               1  18.862119  21.726171                    False                  False   -0.967020     3.899489  26968.443571   18.609190  27005.661952  26931.225191    74.436761   40.683251  24.407563  27.077345  15.903024  False  False          False           False
1687  1683851580000  26929.85000000  26950.00000000  26924.39000000  26938.52  26954.018  26958.494  26960.852  26962.297         False       False  12.419250  12.873775               1   7.339956  16.505887                    False                  False   -2.776275     2.564336  26964.052143   17.827275  26999.706692  26928.397593    71.309099   39.492472  22.762593  25.252442  15.137491  False  False          False           False
1688  1683851760000  26938.52000000  26948.03000000  26933.35000000  26948.02  26944.964  26956.644  26954.018  26958.494         False       False  19.477497  13.078901               1  12.419250  12.873775                     True                  False   -3.404309     1.370607  26961.495000   17.334421  26996.163843  26926.826157    69.337686   49.010346  21.853405  24.243804  14.426639  False  False          False           False
1689  1683851940000  26948.03000000  26973.37000000  26948.02000000  26973.37  26949.250  26958.308  26944.964  26956.644         False       False  37.640197  23.178982               0  19.477497  13.078901                    False                  False   -1.835340     0.729418  26961.834286   17.529989  26996.894263  26926.774308    70.119955   50.248720  27.254008  22.567502  14.068064  False  False          False           False
1690  1683852120000  26973.36000000  27028.96000000  26972.20000000  27026.25  26963.200  26964.108  26949.250  26958.308         False       False  63.607298  40.241664               0  37.640197  23.178982                    False                  False    3.633172     1.310169  26964.937857   24.130860  27013.199578  26916.676137    96.523441   59.752633  37.354846  19.342607  15.332420  False  False          False           False
1691  1683852300000  27026.26000000  27026.26000000  27002.95000000  27017.97  26980.826  26970.839  26963.200  26964.108          True       False  83.106355  61.451284              -1  63.607298  40.241664                    False                  False    7.215702     2.491275  26967.896429   27.907680  27023.711788  26912.081069   111.630719   74.291811  35.134356  18.192821  16.506464  False  False          False           False
1692  1683852480000  27017.96000000  27042.25000000  27016.30000000  27035.78  27000.278  26977.148  26980.826  26970.839         False       False  93.907251  80.206968              -1  83.106355  61.451284                    False                  False   11.361038     4.265228  26972.843571   33.268774  27039.381120  26906.306023   133.075097   76.575489  36.896211  16.982546  17.967441  False  False          False           False
1693  1683852660000  27035.79000000  27042.66000000  27030.00000000  27035.78  27017.830  26981.397  27000.278  26977.148         False       False  92.846887  89.953497              -1  93.907251  80.206968                    False                  False   14.479338     6.308050  26978.490000   36.840137  27052.170274  26904.809726   147.360548   93.240816  35.759555  16.409026  19.333503  False  False          False           False
1694  1683852840000  27035.79000000  27042.96000000  27034.11000000  27040.47  27031.250  26990.250  27017.830  26981.397         False       False  95.599968  94.118035              -1  92.846887  89.953497                    False                  False   17.131575     8.472755  26983.648571   40.199172  27064.046916  26903.250227   160.796689   93.013248  34.956999  16.002191  20.609399   True  False          False           False
1695  1683853020000  27040.47000000  27040.48000000  27028.53000000  27033.78  27032.756  26997.978  27031.250  26990.250         False       False  94.860438  94.435764              -1  95.599968  94.118035                    False                  False   18.480632    10.474330  26989.585714   41.080665  27071.747045  26907.424384   164.322661   87.061366  33.740540  17.070246  21.480769   True  False          False           False
1696  1683853200000  27033.78000000  27038.97000000  27006.50000000  27037.83  27036.728  27008.777  27032.756  26997.978         False       False  95.349610  95.270005              -1  94.860438  94.435764                    False                  False   19.650056    12.309476  26994.238571   42.677712  27079.593996  26908.883147   170.710849   84.141949  30.622360  21.762874  21.154441   True  False          False           False
1697  1683853380000  27037.82000000  27041.83000000  27016.20000000  27016.20  27032.812  27016.545  27036.728  27008.777         False       False  88.631457  92.947168              -1  95.349610  95.270005                    False                   True   18.616870    13.570954  26995.875000   43.075914  27082.026828  26909.723172   172.303655   42.042755  29.204681  20.177717  20.949104  False  False          False           False
1698  1683853560000  27016.21000000  27026.45000000  27006.10000000  27020.32  27029.720  27023.775  27032.812  27016.545         False       False  84.905608  89.628891              -1  88.631457  92.947168                    False                  False   17.923896    14.441543  27000.759286   41.561107  27083.881500  26917.637072   166.244428   51.991863  27.492422  21.904578  20.260747  False  False          False           False
1699  1683853740000  27020.32000000  27020.33000000  27008.76000000  27019.03  27025.432  27028.341  27029.720  27023.775         False        True  79.701600  84.412888               0  84.905608  89.628891                    False                  False   17.073801    14.967994  27005.225714   39.759742  27084.745198  26925.706231   159.038967   30.280198  26.539699  21.145496  19.621559  False  False          False           False
1700  1683853920000  27019.03000000  27022.49000000  27018.52000000  27022.48  27023.172  27027.964  27025.432  27028.341         False       False  81.351508  81.986239              -1  79.701600  84.412888                    False                  False   16.488413    15.272078  27011.842857   33.457866  27078.758588  26944.927126   133.831463   35.518293  26.892055  20.878142  19.119252  False  False          False           False
1701  1683854100000  27022.48000000  27091.12000000  26985.00000000  26991.94  27013.994  27025.361  27023.172  27027.964         False       False  66.663909  75.905672               0  81.351508  81.986239                    False                  False   13.405633    14.898789  27015.658571   26.845170  27069.348911  26961.968231   107.380680   16.190609  36.973419  15.306938  20.713796  False   True          False            True
1702  1683854280000  26991.94000000  27029.47000000  26975.18000000  26978.96  27006.546  27019.679  27013.994  27025.361         False       False  47.161695  65.059037               0  66.663909  75.905672                    False                  False    9.802138    13.879459  27017.868571   21.612056  27061.092683  26974.644460    86.448223   14.885985  32.234442  15.663400  21.705428  False   True          False           False
1703  1683854460000  26978.97000000  26981.76000000  26930.00000000  26935.08  26989.498  27009.609  27006.546  27019.679         False       False  20.636837  44.820814               0  47.161695  65.059037                    False                  False    3.366783    11.776924  27015.133571   28.877931  27072.889434  26957.377709   115.511725    6.421240  28.485734  23.992929  20.766554  False   True          False           False
1704  1683854640000  26935.08000000  26948.14000000  26903.74000000  26914.76  26968.644  26997.038  26989.498  27009.609         False       False  10.218424  26.005652               1  20.636837  44.820814                    False                  False   -3.334499     8.754639  27007.170000   39.129542  27085.429085  26928.910915   156.518170    6.493395  25.722326  27.402957  19.509195  False  False          False           False
1705  1683854820000  26914.75000000  26927.22000000  26881.86000000  26885.26  26941.200  26982.186  26968.644  26997.038         False       False   3.552933  11.469398               1  10.218424  26.005652                    False                  False  -10.900067     4.823698  26997.690714   50.681499  27099.053712  26896.327716   202.725996    2.430262  23.241705  29.412095  18.952738  False  False          False           False
1706  1683855000000  26885.25000000  26893.88000000  26864.67000000  26865.09  26915.830  26964.912  26941.200  26982.186         False       False   2.563781   5.445046               1   3.552933  11.469398                    False                  False  -18.312292     0.196500  26985.498571   60.410815  27106.320201  26864.676942   241.643259    2.144989  21.784751  31.257453  18.874599  False  False          False           False
1707  1683855180000  26865.08000000  26910.51000000  26865.08000000  26891.43  26898.324  26952.435  26915.830  26964.912         False       False   4.542474   3.553063               1   2.563781   5.445046                     True                  False  -21.809707    -4.204741  26975.187857   63.412804  27102.013464  26848.362250   253.651215   14.336254  23.193038  28.287383  18.233249  False  False          False           False
1708  1683855360000  26891.44000000  26912.03000000  26891.43000000  26892.77  26889.862  26939.680  26898.324  26952.435         False       False   8.137190   5.081148               1   4.542474   3.553063                    False                  False  -24.194409    -8.202675  26964.637857   64.000059  27092.637974  26836.637740   256.000235   17.912379  22.491781  27.033038  17.585850  False  False          False           False
1709  1683855540000  26892.77000000  26896.48000000  26885.27000000  26896.46  26886.202  26927.423  26889.862  26939.680         False       False  12.754839   8.478168               1   8.137190   5.081148                    False                  False  -25.492686   -11.660677  26954.829286   63.104778  27081.038841  26828.619730   252.419112   21.598733  21.922103  27.740151  17.166520  False  False          False           False
1710  1683855720000  26896.46000000  26909.54000000  26896.40000000  26901.68  26889.486  26915.343  26886.202  26927.423         False       False  14.263634  11.718555               1  12.754839   8.478168                    False                  False  -25.802930   -14.489128  26945.104286   59.730445  27064.565175  26825.643397   238.921778   34.331019  24.322263  26.880701  16.297244  False  False          False           False
1711  1683855900000  26901.68000000  26910.68000000  26870.00000000  26875.34  26891.536  26903.683  26889.486  26915.343         False       False  11.697947  12.905473               1  14.263634  11.718555                    False                   True  -27.853144   -17.161931  26935.042857   58.687989  27052.418835  26817.666880   234.751955   32.495560  22.045100  30.439941  16.275636  False  False          False           False
1712  1683856080000  26875.34000000  26897.37000000  26862.31000000  26897.36  26892.722  26895.523  26891.536  26903.683         False       False  12.124602  12.695394               1  11.697947  12.905473                    False                  False  -27.385442   -19.206633  26926.260000   53.954045  27034.168090  26818.351910   215.816180   55.755327  20.282598  29.759879  16.465839  False  False          False           False
1713  1683856260000  26897.36000000  26897.37000000  26875.82000000  26875.83  26889.334  26889.598  26892.722  26895.523         False       False   8.646359  10.822969               1  12.124602  12.695394                    False                  False  -28.424416   -21.050190  26916.031429   48.290537  27012.612502  26819.450355   193.162147   55.043201  19.263151  28.264083  16.642455  False  False          False           False
1714  1683856440000  26875.82000000  26882.09000000  26850.00000000  26864.32  26882.906  26884.554  26889.334  26889.598         False       False   9.055390   9.942117               1   8.646359  10.822969                    False                  False  -29.832679   -22.806688  26904.734286   39.097221  26982.928727  26826.539844   156.388883   35.210038  17.826307  32.157482  17.501683  False  False          False           False
1715  1683856620000  26864.32000000  26880.00000000  26864.32000000  26878.48  26878.266  26883.876  26882.906  26884.554         False       False   9.238911   8.980220               1   9.055390   9.942117                     True                  False  -29.466473   -24.138645  26896.630000   30.428533  26957.487067  26835.772933   121.714134   43.160716  17.153044  30.942960  18.299538  False  False          False           False
1716  1683856800000  26878.48000000  26878.48000000  26860.13000000  26862.53  26875.704  26883.620  26878.266  26883.876         False       False  10.439205   9.577835               1   9.238911   8.980220                    False                  False  -30.116124   -25.334141  26888.313571   20.480653  26929.274877  26847.352266    81.922611   35.466461  16.373673  30.574509  19.152992  False  False          False           False
1717  1683856980000  26862.52000000  26872.00000000  26854.71000000  26871.99  26870.630  26881.676  26875.704  26883.620         False       False  15.928476  11.868864               1  10.439205   9.577835                    False                  False  -29.527262   -26.172765  26883.807143   15.806504  26915.420150  26852.194135    63.226015   37.728362  15.652039  30.608582  20.094281  False  False          False           False
1718  1683857160000  26871.99000000  26884.46000000  26871.99000000  26878.23  26871.110  26880.222  26870.630  26881.676         False       False  22.824789  16.397490               0  15.928476  11.868864                    False                  False  -28.231632   -26.584538  26881.197857   13.084636  26907.367130  26855.028584    52.338546   51.432537  18.441184  29.595481  20.317574  False  False          False           False
1719  1683857340000  26878.23000000  26889.99000000  26854.36000000  26865.59  26871.364  26877.135  26871.110  26880.222         False       False  28.032551  22.261939               0  22.824789  16.397490                    False                  False  -27.903128   -26.848256  26879.792857   13.658382  26907.109621  26852.476094    54.633527   32.637447  16.736626  31.433520  21.045632  False  False          False           False
1720  1683857520000  26865.60000000  26869.11000000  26853.55000000  26866.51  26868.970  26873.618  26871.364  26877.135         False       False  29.435680  26.764340               0  28.032551  22.261939                    False                  False  -27.254379   -26.929481  26879.894286   13.545605  26906.985495  26852.803076    54.182419   43.425508  16.039376  30.340863  21.744894  False  False          False           False
1721  1683857700000  26866.51000000  26870.01000000  26852.99000000  26852.99  26867.062  26871.383  26868.970  26873.618         False       False  18.856467  25.441566               1  29.435680  26.764340                    False                   True  -27.514027   -27.046390  26877.148571   14.859617  26906.867806  26847.429337    59.438469   42.228015  15.536435  28.921554  22.342211  False   True          False           False
1722  1683857880000  26852.99000000  26860.35000000  26841.82000000  26841.82  26861.028  26865.829  26867.062  26871.383         False       False  10.478801  19.590316               1  18.856467  25.441566                    False                  False  -28.294959   -27.296104  26873.509286   16.845826  26907.200939  26839.817633    67.383306   23.776824  14.728620  30.552064  23.242428  False   True          False           False
1723  1683858060000  26841.82000000  26865.97000000  26828.68000000  26828.69  26851.120  26861.115  26861.028  26865.829         False       False   1.610814  10.315361               1  10.478801  19.590316                    False                  False  -29.631758   -27.763235  26868.668571   19.301539  26907.271649  26830.065494    77.206155   24.776386  13.237021  31.026551  24.452969  False   True          False           False
1724  1683858240000  26828.69000000  26851.09000000  26824.79000000  26850.07  26848.016  26859.690  26851.120  26861.115         False       False   9.815064   7.301560               1   1.610814  10.315361                     True                  False  -28.635897   -27.937767  26864.982143   17.340566  26899.663275  26830.301011    69.362264   36.126582  12.291557  29.866906  25.684098  False  False          False           False
1725  1683858420000  26850.07000000  26855.05000000  26839.36000000  26839.37  26842.588  26855.779  26848.016  26859.690         False       False  16.511123   9.312334               1   9.815064   7.301560                    False                  False  -28.382890   -28.026792  26862.412857   18.324673  26899.062204  26825.763510    73.298693   26.719387  12.859631  28.556483  26.556688  False  False          False           False
1726  1683858600000  26839.36000000  26839.37000000  26815.00000000  26815.00  26834.990  26851.026  26842.588  26855.779         False       False  16.507058  14.277748               1  16.511123   9.312334                    False                  False  -29.805259   -28.382485  26856.530000   19.429323  26895.388646  26817.671354    77.717291   23.426831  11.980387  33.438442  28.034413  False  False          False           False
1727  1683858780000  26815.01000000  26834.68000000  26734.31000000  26790.39  26824.704  26842.866  26834.990  26851.026         False       False  18.703596  17.240593               1  16.507058  14.277748                    False                  False  -32.543180   -29.214624  26850.427143   25.401489  26901.230120  26799.624166   101.605954   17.984522   9.192636  44.364329  30.722780  False  False          False           False
1728  1683858960000  26790.39000000  26810.00000000  26778.27000000  26804.42  26819.850  26835.485  26824.704  26842.866         False       False  27.019099  20.743251               0  18.703596  17.240593                    False                  False  -33.198211   -30.011341  26846.148571   27.811761  26901.772093  26790.525050   111.247042   29.659100   8.517853  41.107777  33.219121  False  False          False           False
1729  1683859140000  26804.42000000  26813.06000000  26791.58000000  26807.02  26811.240  26829.628  26819.850  26835.485         False       False  42.587359  29.436685               0  27.019099  20.743251                    False                  False  -33.125676   -30.634208  26841.044286   27.978555  26897.001396  26785.087176   111.914220   34.298863   8.808813  39.019653  35.358111  False  False          False           False
1730  1683859320000  26807.01000000  26820.00000000  26792.53000000  26811.67  26805.700  26824.144  26811.240  26829.628         False       False  47.143714  38.916724               0  42.587359  29.436685                    False                  False  -32.320407   -30.971448  26837.411429   28.274533  26893.960494  26780.862363   113.098131   41.684581   9.884721  36.468375  36.928984  False  False          False           False
1731  1683859500000  26811.66000000  26824.61000000  26798.39000000  26801.89  26803.078  26819.034  26805.700  26824.144         False       False  46.602004  45.444359               0  47.143714  38.916724                    False                  False  -32.101345   -31.197427  26832.404286   27.884284  26888.172855  26776.635717   111.537138   23.451620  10.369474  34.171699  38.108250  False  False          False           False
1732  1683859680000  26801.88000000  26814.88000000  26794.16000000  26794.69  26803.938  26814.321  26803.078  26819.034         False       False  43.961973  45.902564               0  46.602004  45.444359                    False                   True  -32.138247   -31.385591  26826.437143   26.211872  26878.860888  26774.013398   104.847489   24.392481   9.841991  33.471916  39.283021  False   True          False           False
1733  1683859860000  26794.69000000  26794.69000000  26758.47000000  26764.28  26795.910  26807.880  26803.938  26814.321         False       False  34.759909  41.774629               0  43.961973  45.902564                    False                  False  -34.226780   -31.953829  26819.200714   28.459487  26876.119687  26762.281741   113.837946   22.813036   8.981867  39.158146  40.954549  False   True          False           False
1734  1683860040000  26764.29000000  26772.69000000  26539.28000000  26570.82  26748.670  26779.955  26795.910  26807.880         False       False  23.468883  34.063588               0  34.759909  41.774629                    False                  False  -50.905753   -35.744214  26798.080000   70.021358  26938.122716  26658.037284   280.085432    8.118109   5.590938  59.827779  43.951168  False   True          False           False
1735  1683860220000  26570.55000000  26646.70000000  26547.73000000  26646.70  26715.676  26760.688  26748.670  26779.955         False       False  21.501096  26.576629               0  23.468883  34.063588                    False                  False  -57.340096   -40.063390  26783.345000   78.740074  26940.825148  26625.864852   314.960297   25.658991   4.768824  51.030460  46.733743  False   True          False           False
1736  1683860400000  26646.70000000  26662.12000000  26617.86000000  26662.12  26687.722  26745.400  26715.676  26760.688         False       False  26.673067  23.881015               0  21.501096  26.576629                     True                  False  -60.497714   -44.150255  26770.509286   83.005833  26936.520952  26604.497620   332.023332   28.488717   6.757522  47.655614  48.764345  False  False          False           False
1737  1683860580000  26662.12000000  26689.99000000  26662.11000000  26681.89  26665.162  26734.550  26687.722  26745.400         False       False  38.548446  28.907536               0  26.673067  23.881015                    False                  False  -60.705105   -47.461225  26760.023571   84.352132  26928.727835  26591.319308   337.408526   31.561150  10.759530  45.609427  49.697222  False  False          False           False
1738  1683860760000  26681.88000000  26704.38000000  26607.72000000  26620.36  26636.378  26716.144  26665.162  26734.550         False       False  36.146977  33.789497               0  38.548446  28.907536                    False                  False  -65.084171   -50.985814  26743.615714   87.761553  26919.138820  26568.092608   351.046212   27.515049   9.272951  47.082250  50.939639  False  False          False           False
1739  1683860940000  26620.35000000  26666.12000000  26600.28000000  26657.42  26653.698  26701.184  26636.378  26716.144         False       False  36.735908  37.143777               0  36.146977  33.789497                    False                   True  -64.817009   -53.752053  26730.619286   85.944208  26902.507702  26558.730869   343.776833   34.168339   8.419625  43.789466  52.140130  False   True          False           False
1740  1683861120000  26657.41000000  26657.42000000  26582.07000000  26626.22  26649.602  26682.639  26653.698  26701.184         False       False  31.492129  34.791671               0  36.735908  37.143777                    False                  False  -66.357929   -56.273228  26717.135000   86.494479  26890.123957  26544.146043   345.977914   34.106189   7.561975  41.790680  53.369789  False   True          False           False
1741  1683861300000  26626.22000000  26670.81000000  26616.03000000  26667.95  26650.768  26669.245  26649.602  26682.639         False       False  37.964874  35.397637               0  31.492129  34.791671                     True                  False  -63.480097   -57.714602  26708.389286   84.688968  26877.767221  26539.011350   338.755871   67.185675   8.808846  38.703965  54.051955  False  False          False           False
1742  1683861480000  26667.95000000  26676.38000000  26640.55000000  26657.53  26645.896  26655.529  26650.768  26669.245         False       False  38.656558  36.037854               0  37.964874  35.397637                    False                  False  -61.333190   -58.438320  26697.897143   80.890455  26859.678053  26536.116233   323.561820   52.493898   9.142006  36.789906  54.490618  False  False          False           False
1743  1683861660000  26657.52000000  26657.53000000  26617.87000000  26641.06  26650.036  26643.207  26645.896  26655.529          True       False  40.736457  39.119296               0  38.656558  36.037854                    False                  False  -60.266034   -58.803862  26686.042857   75.660060  26837.362976  26534.722738   302.640238   45.173710   8.633078  37.925344  55.092364  False  False          False           False
1744  1683861840000  26641.06000000  26680.45000000  26636.93000000  26669.00  26652.352  26653.025  26650.036  26643.207         False        True  40.859122  40.084046               0  40.736457  39.119296                    False                  False  -56.514318   -58.345954  26675.852143   66.490110  26808.832362  26542.871924   265.960439   47.152640  11.351002  35.584380  54.845150  False  False          False           False
1745  1683862020000  26669.01000000  26704.21000000  26669.00000000  26704.21  26667.950  26658.776  26652.352  26653.025          True       False  46.992701  42.862760               0  40.859122  40.084046                    False                  False  -50.122127   -56.701188  26668.875000   56.642774  26782.160548  26555.589452   226.571096   70.959356  14.215645  33.768294  53.838234   True  False           True           False
1746  1683862200000  26704.20000000  26707.96000000  26658.06000000  26678.06  26669.972  26660.370  26667.950  26658.776         False       False  53.214430  47.022084               0  46.992701  42.862760                    False                  False  -46.628847   -54.686720  26660.544286   43.846401  26748.237087  26572.851485   175.385602   55.456853  13.188369  32.912370  53.048686   True  False          False           False
1747  1683862380000  26678.05000000  26681.60000000  26664.98000000  26665.16  26671.498  26658.697  26669.972  26660.370         False       False  56.036998  52.081376               0  53.214430  47.022084                    False                  False  -44.389624   -52.627301  26653.464286   32.286012  26718.036310  26588.892261   129.144050   61.397963  12.855163  32.080834  52.315534   True  False          False           False
1748  1683862560000  26665.17000000  26674.83000000  26628.60000000  26636.77  26670.640  26660.338  26671.498  26658.697         False       False  54.612378  54.621269               0  56.036998  52.081376                    False                   True  -44.394112   -50.980663  26658.175000   22.683398  26703.541797  26612.808203    90.733594   40.100330  11.950696  35.360421  52.113024  False  False          False           False
1749  1683862740000  26636.77000000  26661.83000000  26616.66000000  26624.45  26661.730  26657.041  26670.640  26660.338         False       False  47.721760  52.790379               0  54.612378  54.621269                    False                  False  -44.874504   -49.759431  26656.585714   24.272989  26705.131692  26608.039737    97.091955   39.622286  11.126934  34.745086  52.068312  False  False          False           False
1750  1683862920000  26624.45000000  26653.79000000  26585.64000000  26644.80  26649.848  26658.899  26661.730  26657.041         False        True  46.354548  49.562895               0  47.721760  52.790379                    False                  False  -43.116128   -48.430771  26655.348571   24.410214  26704.169000  26606.528143    97.640856   51.145412  10.006256  35.830031  52.373372  False  False          False           False
1751  1683863100000  26644.80000000  26644.80000000  26607.69000000  26632.84  26640.804  26655.388  26649.848  26658.899         False       False  41.274128  45.116812               0  46.354548  49.562895                    False                  False  -42.201205   -47.184857  26651.845000   23.820643  26699.486286  26604.203714    95.282571   37.724063   9.448217  33.831825  52.656642  False  False          False           False
1752  1683863280000  26632.84000000  26632.84000000  26603.43000000  26610.44  26629.860  26650.679  26640.804  26655.388         False       False  37.564540  41.731072               0  41.274128  45.116812                    False                  False  -42.790354   -46.305957  26651.136429   24.950010  26701.036449  26601.236408    99.800041   15.133487   9.018940  32.952802  52.968578  False  False          False           False
1753  1683863460000  26610.44000000  26618.00000000  26590.00000000  26590.01  26620.508  26645.574  26629.860  26650.679         False       False  23.057166  33.965278               0  37.564540  41.731072                    False                  False  -44.394042   -45.923574  26646.321429   29.697082  26705.715593  26586.927264   118.788329   15.805825   8.617504  33.620969  53.413391  False  False          False           False
1754  1683863640000  26590.00000000  26602.20000000  26552.28000000  26554.32  26606.482  26634.106  26620.508  26645.574         False       False  10.051007  23.557571               1  23.057166  33.965278                    False                  False  -47.991643   -46.337188  26641.185714   38.386551  26717.958816  26564.412613   153.546203   13.428798   7.939035  36.922963  54.212924  False   True          False            True
1755  1683863820000  26554.33000000  26585.37000000  26528.01000000  26584.32  26594.386  26622.117  26606.482  26634.106         False       False  12.969833  15.359335               1  10.051007  23.557571                    False                  False  -47.870201   -46.643790  26635.212143   40.357696  26715.927535  26554.496751   161.430784   32.876265   7.234243  37.401352  55.168095  False   True          False           False
1756  1683864000000  26584.33000000  26609.85000000  26513.18000000  26600.34  26587.886  26614.345  26594.386  26622.117         False       False  25.783442  16.268094               0  12.969833  15.359335                     True                  False  -45.951576   -46.505348  26631.127143   40.816687  26712.760518  26549.493768   163.266750   42.314313   9.744377  32.211330  55.052461  False  False          False           False
